research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
CES201610,10730,661,paperclip,haarclip,haar clip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,10763,677,paperclip,haarclip,haar clip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,11680,737,paperclip,haarclip,haar clip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,12274,754,paperclip,als haarclip,haar clip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,8028,484,paperclip,haarclipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,7601,497,paperclip,haarclipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,7632,509,paperclip,als haarclipje gebruiken,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,7792,521,paperclip,als haarklipje gebruiken,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,8588,526,paperclip,haarklipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,8851,569,paperclip,Haarklipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,10396,637,paperclip,haarclipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,10338,662,paperclip,haarclipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,10913,683,paperclip,haarklipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,11108,688,paperclip,in je haar doen al clipje ,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,11076,689,paperclip,haarclipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,12377,766,paperclip,haarklipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,9918,613,paperclip,haardecoratie,haar decoratie,hair decoration,use paperclip as hair decoration,use paperclip as hair decoration,3,4
CES201610,9685,614,paperclip,haar decoratie,haar decoratie,hair decoration,use paperclip as hair decoration,use paperclip as hair decoration,3,4
CES201610,9187,577,paperclip,een haar elestiek maken,haar elastiek,hair elastic,use paperclip as hair elastic,use paperclip as hair elastic,3,3
CES201610,11342,719,paperclip,als haarelastiek,haar elastiek,hair elastic,use paperclip as hair elastic,use paperclip as hair elastic,3,3
CES201610,11861,758,paperclip,haarelastiekje,haar elastiekje,hair rubber band,use paperclip as hair rubber band,use paperclip as hair rubber band,3,3
CES201610,12492,779,paperclip,haarelastiekje,haar elastiekje,hair rubber band,use paperclip as hair rubber band,use paperclip as hair rubber band,3,3
CES201610,7434,479,paperclip,Je haar bij elkaar houden,haar elkaar houden,hold hair together,use paperclip as hold hair together,use paperclip as hold hair together,3,4
CES201610,7790,521,paperclip,je haar mee kammen,haar kammen,brush hair,use paperclip as brush hair,use paperclip as brush hair,4,1
CES201610,7850,478,paperclip,in je haar om het op de plaats te houden,haar plaats houden,keep hair place,use paperclip as keep hair place,use paperclip as keep hair place,3,4
CES201610,10313,628,paperclip,haar mee vast binden,haar vast binden,tie hair up,use paperclip as tie hair up,use paperclip to tie hair up,1,4
CES201610,8394,508,paperclip,haar mee vast pinnen,haar vast pinnen,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,1,4
CES201610,8032,533,paperclip,om je haar mee vast te zetten,haar vast zetten,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,1,4
CES201610,11072,685,paperclip,haar vasthouden,haar vasthouden,hold hair,use paperclip as hold hair,use paperclip as hold hair,1,4
CES201610,12014,733,paperclip,in je haar vastmaken,haar vastmaken,tie hair up,use paperclip as tie hair up,use paperclip to tie hair up,1,4
CES201610,9436,599,paperclip,je haar vastzetten,haar vastzetten,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,1,4
CES201610,10880,667,paperclip,als haarbandje gebruiken,haarbandje,hairband,use paperclip as hairband,use paperclip as hairband,3,4
CES201610,9719,623,paperclip,Als haarpin,haarpin,hairpin,use paperclip as hairpin,use paperclip as hairpin,3,4
CES201610,7487,488,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,8159,490,paperclip,haarspelt,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,8193,551,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,8390,557,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,8770,566,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,9192,584,paperclip,haarspelt,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,9633,611,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,10285,622,paperclip,haarspelt,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,10044,641,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,10548,646,paperclip,als haarspeld gebruiken,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,10658,658,paperclip,haarspelt,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,10727,661,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,10701,674,paperclip,haarspelt,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,11186,694,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,11533,731,paperclip,als haarspeld gebruiken,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,12101,742,paperclip,als haarspeld gebruiken,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,12690,784,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,4
CES201610,7935,539,paperclip,haarspeldje,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,4
CES201610,10421,665,paperclip,als haarspeldje gebruiken,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,4
CES201610,11745,743,paperclip,haarspeldje,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,4
CES201610,12200,748,paperclip,haarspeldje,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,4
CES201610,12737,788,paperclip,haarspeldje,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,4
CES201610,12062,746,paperclip,hairclip ,hairclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,4
CES201610,9720,623,paperclip,Om handboeien mee te openen ,handboeien openen,open handcuffs,use paperclip as open handcuffs,use paperclip as open handcuffs,3,4
CES201610,8195,551,paperclip,handoek ophanger,handdoek ophangen,hang up towel,use paperclip as hang up towel,use paperclip to hang up towel,2,3
CES201610,8231,496,paperclip,handig,handig,useful,use paperclip as useful,use paperclip as useful,0,0
CES201610,7702,512,paperclip,handig,handig,useful,use paperclip as useful,use paperclip as useful,0,0
CES201610,10139,653,paperclip,handig,handig,useful,use paperclip as useful,use paperclip as useful,0,0
CES201610,10330,662,paperclip,handig,handig,useful,use paperclip as useful,use paperclip as useful,0,0
CES201610,10935,673,paperclip,handig,handig,useful,use paperclip as useful,use paperclip as useful,0,0
CES201610,11420,722,paperclip,handig,handig,useful,use paperclip as useful,use paperclip as useful,0,0
CES201610,12553,782,paperclip,handig,handig,useful,use paperclip as useful,use paperclip as useful,0,0
CES201610,9764,620,paperclip,hangen,hangen,hang,use paperclip as hang,use paperclip to hang,2,3
CES201610,12364,763,paperclip,gebruiken om iets aan te hangen,hangen,hang,use paperclip as hang,use paperclip to hang,2,3
CES201610,8891,553,paperclip,als hanger gebruiken,hanger,pendant,use paperclip as pendant,use paperclip as pendant,3,3
CES201610,9130,581,paperclip,hanger,hanger,pendant,use paperclip as pendant,use paperclip as pendant,3,3
CES201610,9421,596,paperclip,hanger,hanger,pendant,use paperclip as pendant,use paperclip as pendant,3,3
CES201610,7484,488,paperclip,hanger voor ketting,hanger ketting,pendant necklace,use paperclip as pendant necklace,use paperclip as pendant necklace,3,4
CES201610,8672,532,paperclip,hanger voor aan ketting,hanger ketting,pendant necklace,use paperclip as pendant necklace,use paperclip as pendant necklace,3,4
CES201610,11601,718,paperclip,hanger voor aan een ketting,hanger ketting,pendant necklace,use paperclip as pendant necklace,use paperclip as pendant necklace,3,4
CES201610,12381,766,paperclip,hanger voor sleutelbos,hanger sleutelbos,pendant key ring,use paperclip as pendant key ring,use paperclip as pendant key ring,3,4
CES201610,7482,488,paperclip,hangertje,hangertje,pendant,use paperclip as pendant,use paperclip as pendant,3,3
CES201610,8533,560,paperclip,hangertje,hangertje,pendant,use paperclip as pendant,use paperclip as pendant,3,3
CES201610,8733,538,paperclip,hangertje voor theedoek,hangertje theedoek,tea towel hanger,use paperclip as tea towel hanger,use paperclip as tea towel hanger,3,4
CES201610,11623,734,paperclip,hapjesprikker,hapjes prikker,snacks skewer,use paperclip as snacks skewer,use paperclip as snacks skewer,3,5
CES201610,8277,502,paperclip,je haren bij elkaar binden,haren elkaar binden,tying hairs together,use paperclip as tying hairs together,use paperclip as tying hairs together,3,4
CES201610,12386,776,paperclip,helix,helix,helix,use paperclip as helix,use paperclip as helix,3,4
CES201610,10148,653,paperclip,hema,HEMA,HEMA,use paperclip as HEMA,use paperclip as HEMA,0,0
CES201610,11831,727,paperclip,hema,HEMA,HEMA,use paperclip as HEMA,use paperclip as HEMA,0,0
CES201610,7571,494,paperclip,hersenonderzoek verrichten,hersenonderzoek verrichten,conduct brain research,use paperclip as conduct brain research,use paperclip as conduct brain research,5,2
CES201610,7795,521,paperclip,als hoed,hoed,hat,use paperclip as hat,use paperclip as hat,5,1
CES201610,11206,697,paperclip,Hoofdpersonage in een Pixar film,hoofdpersonage Pixar film,main character Pixar movie,use paperclip as main character Pixar movie,use paperclip as main character Pixar movie,0,0
CES201610,12780,791,paperclip,gebruiken als houder,houder,holder,use paperclip as holder,use paperclip as holder,2,3
CES201610,10921,683,paperclip,houtkerven,hout kerven,carving wood,use paperclip as carving wood,use paperclip as carving wood,4,5
CES201610,12671,781,paperclip,er een huis van maken (met meerdere dan heh),huis,house,use paperclip as house,use paperclip as house,3,3
CES201610,12489,779,paperclip,huisdier,huisdier,pet,use paperclip as pet,use paperclip as pet,0,0
CES201610,10424,665,paperclip,huishoudfolie snijden met het puntje,huishoudfolie snijden puntje,cling film cutting tip,use paperclip as cling film cutting tip,use paperclip as cling film cutting tip,4,4
CES201610,12456,772,paperclip,icoontje bij word voor hulp,icoontje word hulp,icon word help,use paperclip as icon word help,use paperclip as icon word help,0,0
CES201610,8301,554,paperclip,idee,idee,idea,use paperclip as idea,use paperclip as idea,0,0
CES201610,12762,787,paperclip,idioot mee doen,idioot,idiot,use paperclip as idiot,use paperclip as idiot,0,0
CES201610,12212,773,paperclip,ie,ie,i.e,use paperclip as i.e,use paperclip as i.e,0,0
CES201610,9931,638,paperclip,Ijzer,ijzer,iron,use paperclip as iron,use paperclip as iron,0,0
CES201610,10136,653,paperclip,ijzer,ijzer,iron,use paperclip as iron,use paperclip as iron,0,0
CES201610,10331,662,paperclip,ijzer,ijzer,iron,use paperclip as iron,use paperclip as iron,0,0
CES201610,10934,673,paperclip,ijzer,ijzer,iron,use paperclip as iron,use paperclip as iron,0,0
CES201610,10808,680,paperclip,ijzer,ijzer,iron,use paperclip as iron,use paperclip as iron,0,0
CES201610,11427,722,paperclip,ijzer,ijzer,iron,use paperclip as iron,use paperclip as iron,0,0
CES201610,7615,500,paperclip,ijzerdraad,ijzerdraad,iron wire,use paperclip as iron wire,use paperclip as iron wire,1,4
CES201610,7937,539,paperclip,ijzerdraadje,ijzerdraadje,iron wire,use paperclip as iron wire,use paperclip as iron wire,1,4
CES201610,8063,542,paperclip,ijzerdraadje,ijzerdraadje,iron wire,use paperclip as iron wire,use paperclip as iron wire,1,4
CES201610,11572,715,paperclip,ijzerdraadje,ijzerdraadje,iron wire,use paperclip as iron wire,use paperclip as iron wire,1,4
CES201610,11676,737,paperclip,ijzerdraadje,ijzerdraadje,iron wire,use paperclip as iron wire,use paperclip as iron wire,1,4
CES201610,12198,748,paperclip,ijzerdraadje,ijzerdraadje,iron wire,use paperclip as iron wire,use paperclip as iron wire,1,4
CES201610,7387,476,paperclip,de ijzers buigen om its vast te maken,ijzers buigen vast,irons bend,use paperclip as irons bend,use paperclip as irons bend,2,4
CES201610,10709,674,paperclip,inbreekmateriaal,inbreek materiaal,burglary material,use paperclip as burglary material,use paperclip as burglary material,3,4
CES201610,7869,527,paperclip,inbreken,inbreken,break in,use paperclip as break in,use paperclip as break in,3,4
CES201610,9101,568,paperclip,inbreken,inbreken,break in,use paperclip as break in,use paperclip as break in,3,4
CES201610,10335,662,paperclip,inbreken ,inbreken,break in,use paperclip as break in,use paperclip as break in,3,4
CES201610,10810,680,paperclip,industrieel,industrieel,industrial,use paperclip as industrial,use paperclip as industrial,0,0
CES201610,12674,781,paperclip,inslaan,inslaan,stock up,use paperclip as stock up,use paperclip as stock up,0,0
CES201610,10818,680,paperclip,inspiratieloos,inspiratieloos,uninspired,use paperclip as uninspired,use paperclip as uninspired,0,0
CES201610,9276,587,paperclip,het instituut,instituut,institute,use paperclip as institute,use paperclip as institute,0,0
CES201610,12668,781,paperclip,invouwen,invouwen,collapse,use paperclip as collapse,use paperclip as collapse,1,4
CES201610,11149,692,paperclip,iphone simkaartvakje openmaken,IP hone simkaartvakje openmaken,Open IP phone SIM card compartment,use paperclip as Open IP phone SIM card compartment,use paperclip as Open IP phone SIM card compartment,3,5
CES201610,9818,607,paperclip,iphone mee open maken,iPhone open,iPhone open,use paperclip as iPhone open,use paperclip as iPhone open,3,5
CES201610,10573,668,paperclip,iphone mee te openen,iPhone openen,Open iPhone,use paperclip as Open iPhone,use paperclip as Open iPhone,3,5
CES201610,11748,743,paperclip,je iphone openene,iPhone openen,Open iPhone,use paperclip as Open iPhone,use paperclip as Open iPhone,3,5
CES201610,8619,529,paperclip,iPhone openen voor simkaart,iPhone openen simkaart,Open iPhone SIM card,use paperclip as Open iPhone SIM card,use paperclip as Open iPhone SIM card,3,5
CES201610,10420,665,paperclip,iphone openen voor simkaart,iPhone openen simkaart,Open iPhone SIM card,use paperclip as Open iPhone SIM card,use paperclip as Open iPhone SIM card,3,5
CES201610,11860,758,paperclip,iphone openmaken sim,iPhone openmaken sim,Open iPhone SIM,use paperclip as Open iPhone SIM,use paperclip as Open iPhone SIM,3,5
CES201610,8586,526,paperclip,iphone simkaartje eruit krijgen,iPhone simkaart eruit krijgen,Remove iPhone SIM card,use paperclip as Remove iPhone SIM card,use paperclip as Remove iPhone SIM card,3,5
CES201610,10224,625,paperclip,iphone simkaarthouder opener,iPhone simkaart houder opener,iPhone SIM card holder opener,use paperclip as iPhone SIM card holder opener,use paperclip as iPhone SIM card holder opener,3,5
CES201610,10591,652,paperclip,iphone simkaart openmaken,iPhone simkaart openmaken,Open iPhone SIM card,use paperclip as Open iPhone SIM card,use paperclip as Open iPhone SIM card,3,5
CES201610,10990,686,paperclip,iphone simkaart uithalen,iPhone simkaart uithalen,Remove iPhone SIM card,use paperclip as Remove iPhone SIM card,use paperclip as Remove iPhone SIM card,3,5
CES201610,7355,470,paperclip,Iphone simkaartvakje openen,iPhone simkaart vakje openen,Open iPhone SIM card compartment,use paperclip as Open iPhone SIM card compartment,use paperclip as Open iPhone SIM card compartment,3,5
CES201610,8573,563,paperclip,iphone simkaartvakje openmaken,iPhone simkaart vakje openmaken,Open iPhone SIM card compartment,use paperclip as Open iPhone SIM card compartment,use paperclip as Open iPhone SIM card compartment,3,5
CES201610,12598,785,paperclip,iphone simkaart vervangen,iPhone simkaart vervangen,Replace iPhone SIM card,use paperclip as Replace iPhone SIM card,use paperclip as Replace iPhone SIM card,3,5
CES201610,8038,533,paperclip,om je jas mee dicht te houden,jas dicht houden,keep jacket closed,use paperclip as keep jacket closed,use paperclip as keep jacket closed,3,4
CES201610,11871,755,paperclip,om jezelf te krabben,jezelf krabben,scratch yourself,use paperclip as scratch yourself,use paperclip as scratch yourself,3,4
CES201610,10292,622,paperclip,jezelf pijn doen,jezelf pijn,hurt yourself,use paperclip as hurt yourself,use paperclip as hurt yourself,2,4
CES201610,7336,467,paperclip,jezelf mee vermaken als je je verveelt,jezelf vermaken verveelt,enjoying yourself bored,use paperclip as enjoying yourself bored,use paperclip as enjoying yourself bored,0,0
CES201610,10664,671,paperclip,joint aanstampen,joint aanstampen,tamp joint,use paperclip as tamp joint,use paperclip as tamp joint,4,4
CES201610,7566,494,paperclip,jurk maken,jurk,dress,use paperclip as dress,use paperclip as dress,4,2
CES201610,11392,716,paperclip,jurk,jurk,dress,use paperclip as dress,use paperclip as dress,0,0
CES201610,12366,763,paperclip,jurk van maken,jurk,dress,use paperclip as dress,use paperclip as dress,4,2
CES201610,8565,523,paperclip,jurkje mee innemen,jurkje innemen,take dress,use paperclip as take dress,use paperclip as take dress,4,4
CES201610,9208,580,paperclip,in een kaars stoppen,kaars stoppen,put candle,use paperclip as put candle,use paperclip as put candle,4,2
CES201610,10052,641,paperclip,kaarten aan ophangen,kaarten ophangen,hang up cards,use paperclip as hang up cards,use paperclip to hang up cards,2,4
CES201610,11275,706,paperclip,kabeltjes netjes samenhouden en sorteren,kabeltjes netjes samenhouden sorteren,sort cables neatly together,use paperclip as sort cables neatly together,use paperclip as sort cables neatly together,2,5
CES201610,11625,734,paperclip,kam,kam,comb,use paperclip as comb,use paperclip as comb,4,2
CES201610,11845,752,paperclip,kam,kam,comb,use paperclip as comb,use paperclip as comb,4,2
CES201610,10770,677,paperclip,als kam een scheiding trekken,kam scheiding trekken,pull comb parting,use paperclip as pull comb parting,use paperclip as pull comb parting,4,5
CES201610,8232,496,paperclip,kantoor,kantoor,office,use paperclip as office,use paperclip as office,0,0
CES201610,9103,568,paperclip,kantoor,kantoor,office,use paperclip as office,use paperclip as office,0,0
CES201610,9189,584,paperclip,kantoor,kantoor,office,use paperclip as office,use paperclip as office,0,0
CES201610,10798,680,paperclip,kantoor,kantoor,office,use paperclip as office,use paperclip as office,0,0
CES201610,12547,782,paperclip,kantoor,kantoor,office,use paperclip as office,use paperclip as office,0,0
CES201610,11424,722,paperclip,kantoorbaan,kantoorbaan,office job,use paperclip as office job,use paperclip as office job,0,0
CES201610,12297,760,paperclip,een kapotte rits vervangen ,kapotte rits vervangen,replace broken zipper,use paperclip as replace broken zipper,use paperclip as replace broken zipper,3,5
CES201610,12421,769,paperclip,kapotte ritssluiting sluiten ,kapotte ritssluiting sluiten,close broken zipper,use paperclip as close broken zipper,use paperclip as close broken zipper,3,5
CES201610,7638,509,paperclip,in je kast voor de zekerheid houden,kast zekerheid houden,keep your cupboard safe,use paperclip as keep your cupboard safe,use paperclip as keep your cupboard safe,0,0
CES201610,8532,560,paperclip,Catapult,katapult,catapult,use paperclip as catapult,use paperclip as catapult,4,3
CES201610,9634,611,paperclip,kattenspeeltje in kettingvorm,kattenspeeltje kettingvorm,cat toy chain shape,use paperclip as cat toy chain shape,use paperclip as cat toy chain shape,4,5
CES201610,10311,628,paperclip,op kauwenn,kauwen,chew,use paperclip as chew,use paperclip as chew,3,3
CES201610,12742,788,paperclip,aan kerstballen doen,kerstballen,Christmas baubles,use paperclip as Christmas baubles,use paperclip as Christmas baubles,3,5
CES201610,7751,515,paperclip,kerstballen ophangen,kerstballen ophangen,hang up Christmas baubles,use paperclip as hang up Christmas baubles,use paperclip to hang up Christmas baubles,3,5
CES201610,9194,584,paperclip,in de kerstboom om iets op te hangen,kerstboom hangen,hanging Christmas tree,use paperclip as hanging Christmas tree,use paperclip as hanging Christmas tree,3,5
CES201610,7997,481,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,7498,491,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,8292,505,paperclip,een ketting maken ,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,7870,527,paperclip,ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,8622,529,paperclip,ketting van maken (met meerdere paperlips),ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,9121,571,paperclip,een ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,9440,599,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,9624,611,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,9698,617,paperclip,een ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,10232,625,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,10047,641,paperclip,ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,10592,652,paperclip,ketting er mee maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,10656,655,paperclip,ketting mee maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,10881,667,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,11276,706,paperclip,ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,11570,715,paperclip,ketting van maken ,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,11390,716,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,11465,725,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,11489,728,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,11766,740,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,12279,757,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,12300,760,paperclip,er een ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,12365,763,paperclip,ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,12215,773,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,12482,779,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,12599,785,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,12765,787,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
CES201610,11325,713,paperclip,ketting hanger,ketting hanger,necklace pendant,use paperclip as necklace pendant,use paperclip as necklace pendant,3,4
CES201610,8825,547,paperclip,Een ketting van meerdere clips maken,ketting meerdere clips,chain multiple clips,use paperclip as chain multiple clips,use paperclip as chain multiple clips,3,4
CES201610,10425,665,paperclip,ketting van maken als je er meerdere hebt,ketting meerdere hebt,have more than one chain,use paperclip as have more than one chain,use paperclip as have more than one chain,3,4
CES201610,10400,637,paperclip,ketting maken van meerdere paperclips,ketting meerdere paperclips,chain several paper clips,use paperclip as chain several paper clips,use paperclip as chain several paper clips,3,4
CES201610,7637,509,paperclip,ketting maken met paperclips aan elkaar,ketting paperclips elkaar,chain paper clips together,use paperclip as chain paper clips together,use paperclip as chain paper clips together,3,4
CES201610,8773,566,paperclip,ketting van paperclips aan elkaar,ketting paperclips elkaar,chain paper clips together,use paperclip as chain paper clips together,use paperclip as chain paper clips together,3,4
CES201610,11111,688,paperclip,een ketting maken van veel paperclips samen ,ketting paperclips samen,chain paper clips together,use paperclip as chain paper clips together,use paperclip as chain paper clips together,3,4
CES201610,11751,743,paperclip,een ketting maken door ze te schakelen,ketting schakelen,chain switching,use paperclip as chain switching,use paperclip as chain switching,3,4
CES201610,7905,524,paperclip,kettingen maken,kettingen,Chains,use paperclip as Chains,use paperclip as Chains,3,4
CES201610,7922,469,paperclip,kettingschakel,kettingschakel,chain link,use paperclip as chain link,use paperclip as chain link,3,4
CES201610,10306,628,paperclip,kietelen,kietelen,tickle,use paperclip as tickle,use paperclip as tickle,3,4
CES201610,9684,614,paperclip,kinderspeelgoed,kinderspeelgoed,children's toys,use paperclip as children's toys,use paperclip as children's toys,4,3
CES201610,12541,778,paperclip,kleding aanpassen,kleding aanpassen,adjust clothing,use paperclip as adjust clothing,use paperclip as adjust clothing,2,4
CES201610,9555,601,paperclip,kleding bij elkaar houden,kleding elkaar houden,clothes hold together,use paperclip as clothes hold together,use paperclip as clothes hold together,3,4
CES201610,11167,695,paperclip,kleding bij elkaar houden,kleding elkaar houden,clothes hold together,use paperclip as clothes hold together,use paperclip as clothes hold together,3,4
CES201610,11576,715,paperclip,kleding maken als het kapot is ,kleding kapot,clothes broken,use paperclip as clothes broken,use paperclip as clothes broken,3,4
CES201610,7634,509,paperclip,kleding vastzetten als het te groot is ,kleding vastzetten groot,securing clothes large,use paperclip as securing clothes large,use paperclip as securing clothes large,3,4
CES201610,7857,478,paperclip,je kan het gebruiken als kledinghanger,kledinghanger,clothes hanger,use paperclip as clothes hanger,use paperclip as clothes hanger,3,3
CES201610,8734,538,paperclip,kledinghanger,kledinghanger,clothes hanger,use paperclip as clothes hanger,use paperclip as clothes hanger,3,3
CES201610,12484,779,paperclip,kledinghanger,kledinghanger,clothes hanger,use paperclip as clothes hanger,use paperclip as clothes hanger,3,3
CES201610,12387,776,paperclip,kledinghouder,kledinghouder,clothes holder,use paperclip as clothes holder,use paperclip as clothes holder,3,3
CES201610,9195,584,paperclip,om een kledingstuk in te korten,kledingstuk korten,shorten garment,use paperclip as shorten garment,use paperclip as shorten garment,2,4
CES201610,10924,683,paperclip,kleerhanger,kleerhanger,coat hanger,use paperclip as coat hanger,use paperclip as coat hanger,2,3
CES201610,12384,766,paperclip,kleermaker,kleermaker,tailor,use paperclip as tailor,use paperclip as tailor,0,0
CES201610,7872,527,paperclip,klei mee boetseren,klei boetseren,modeling clay,use paperclip as modeling clay,use paperclip as modeling clay,0,0
CES201610,7716,512,paperclip,klein,klein,small,use paperclip as small,use paperclip as small,0,0
CES201610,10332,662,paperclip,klein,klein,small,use paperclip as small,use paperclip as small,0,0
CES201610,10936,673,paperclip,klein,klein,small,use paperclip as small,use paperclip as small,0,0
CES201610,7955,536,paperclip,klein slot openen,klein slot openen,open small lock,use paperclip as open small lock,use paperclip as open small lock,3,4
CES201610,8623,529,paperclip,in kleine gaatjes prikken,kleine gaatjes prikken,poke small holes,use paperclip as poke small holes,use paperclip as poke small holes,2,4
CES201610,11492.1,728,paperclip,kleine gaatjes mee schoonmaken,kleine gaatjes schoonmaken,cleaning small holes,use paperclip as cleaning small holes,use paperclip as cleaning small holes,3,4
CES201610,7356,470,paperclip,Kleine hoekjes en randjes schoonmaken (bijvoorbeeld tussen de toetsen op een toetsenbord),kleine hoekjes randjes schoonmaken,cleaning small corners and edges,use paperclip as cleaning small corners and edges,use paperclip as cleaning small corners and edges,3,5
CES201610,11188,694,paperclip,als kleine lliniaal i\om rechte lijn te tekenen,kleine liniaal rechte lijn tekenen,small ruler drawing straight line,use paperclip as small ruler drawing straight line,use paperclip as small ruler drawing straight line,3,4
CES201610,12302,760,paperclip,kleine voorwerpen ophangen,kleine voorwerpen ophangen,hang small objects,use paperclip as hang small objects,use paperclip to hang small objects,2,5
