research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater02,utility_rater02
CES201610,4973,290,brick,brood smeren,brood smeren,make sandwich,use brick as make sandwich,use brick to make sandwich,4,3
CES201610,3742,206,brick,brug,brug,bridge,use brick as bridge,use brick as bridge,1,5
CES201610,4525,274,brick,brug,brug,bridge,use brick as bridge,use brick as bridge,1,5
CES201610,5559,338,brick,brug maken,brug,bridge,use brick as bridge,use brick as bridge,1,5
CES201610,6695,418,brick,brug,brug,bridge,use brick as bridge,use brick as bridge,1,5
CES201610,10155,639,brick,brug,brug,bridge,use brick as bridge,use brick as bridge,1,5
CES201610,5200,299,brick,je kan een brug bouwen,brug bouwen,build bridge,use brick as build bridge,use brick as build bridge,1,5
CES201610,7838,531,brick,brug bouwen,brug bouwen,build bridge,use brick as build bridge,use brick as build bridge,1,5
CES201610,11243,705,brick,brug bouwen,brug bouwen,build bridge,use brick as build bridge,use brick as build bridge,1,5
CES201610,3285,182,brick,bruggen bouwen,bruggen bouwen,building bridges,use brick as building bridges,use brick as building bridges,1,5
CES201610,5899,376,brick,bruggen bouwen,bruggen bouwen,building bridges,use brick as building bridges,use brick as building bridges,1,5
CES201610,2368,117,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,2404,120,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,2501,131,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,2585,139,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,3954,232,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,5579,342,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,5661,347,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,6049,390,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,6030,391,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,6175,399,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,6185,400,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,7781,519,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,8211,552,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,9567,606,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,10775,678,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201610,8112,546,brick,buiten,buiten,outside,use brick as outside,use brick as outside,0,0
CES201610,4192,253,brick,buitenbank,buitenbank,outdoor sofa,use brick as outdoor sofa,use brick as outdoor sofa,2,5
CES201610,3986,233,brick,buitenoven,buitenoven,outdoor oven,use brick as outdoor oven,use brick as outdoor oven,2,5
CES201610,5750,366,brick,buitenspelen,buitenspelen,playing outside,use brick as playing outside,use brick as playing outside,3,4
CES201610,9726,621,brick,bureau,bureau,desk,use brick as desk,use brick as desk,2,4
CES201610,2777,160,brick,busramen/hokjes ingooien,bus ramen hokjes ingooien,smashing bus windows into booths,use brick as smashing bus windows into booths,use brick as smashing bus windows into booths,2,4
CES201610,7177,433,brick,als afbuurtplaats gebruiken bij verstoppertje,buutplaats verstoppertje,place of hide and seek,use brick as place of hide and seek,use brick as place of hide and seek,4,4
CES201610,9079,579,brick,cadeau ,cadeau,gift,use brick as gift,use brick as gift,4,3
CES201610,7889,528,brick,kadotje,cadeautje,present,use brick as present,use brick as present,4,3
CES201610,10326,663,brick,als cadeautje geven,cadeautje geven,give present,use brick as give present,use brick as give present,4,3
CES201610,6712,419,brick,er een cakje op bakken,cakeje bakken,bake cake,use brick as bake cake,use brick to bake cake,4,2
CES201610,2286,105,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,2365,117,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,2407,120,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,2448.4,122,brick, cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,2510,131,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,2522,132,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,2635,146,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,2711,148,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,3278,184,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,3441,188,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,3842,216,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,3810,217,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,3857.3,220,brick, cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,3957,232,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,4116,246,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,4121,247,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,4173,254,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,4400,269,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,4363,271,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,4455,278,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,5221,300,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,5253,301,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,5534,330,brick,sement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,5584,342,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,5652,347,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,5701.2,360,brick, cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,5796,363,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,6034,391,brick,sement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,6181,400,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,7031,426,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,7079,427,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,8111,546,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,9374,594,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,9641,609,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,9827,630,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,10772,678,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,11456,726,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,11511,732,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,11835,753,brick,cement,cement,cement,use brick as cement,use brick as cement,2,3
CES201610,3374.6,185,brick, cementhouder,cementhouder,cement holder,use brick as cement holder,use brick as cement holder,2,3
CES201610,12295,774,brick,cementhouder,cementhouder,cement holder,use brick as cement holder,use brick as cement holder,2,3
CES201610,11952,762,brick,chanterem,chanteren,blackmailing,use brick as blackmailing,use brick as blackmailing,3,2
CES201610,6797,421,brick,club,club,club,use brick as club,use brick as club,3,3
CES201610,5362,313,brick,De Colosseum herbouwen,Colosseum herbouwen,Rebuild Colosseum,use brick as Rebuild Colosseum,use brick as Rebuild Colosseum,2,2
CES201610,3980,237,brick,complimenteren,complimenteren,compliment,use brick as compliment,use brick as compliment,4,2
CES201610,11245,705,brick,computer slopen ,computer slopen,demolish computer,use brick as demolish computer,use brick as demolish computer,2,3
CES201610,2472,124,brick,constructie,constructie,construction,use brick as construction,use brick as construction,1,5
CES201610,3958,232,brick,constructie,constructie,construction,use brick as construction,use brick as construction,1,5
CES201610,11519,732,brick,constructie,constructie,construction,use brick as construction,use brick as construction,1,5
CES201610,3923,228,brick,constructies maken,constructies,constructions,use brick as constructions,use brick as constructions,1,5
CES201610,3873,221,brick,contragewicht,contragewicht,counterweight,use brick as counterweight,use brick as counterweight,2,4
CES201610,5602,352,brick,conversatiepartner,conversatiepartner,conversation partner,use brick as conversation partner,use brick as conversation partner,4,1
CES201610,8017,540,brick,Creatieve toepassingen bedenken in een opdracht,creatieve toepassingen bedenken opdracht,come up with creative applications assignment,use brick as come up with creative applications assignment,use brick as come up with creative applications assignment,3,5
CES201610,9384,594,brick,creeren,creÌÇren,create,use brick as create,use brick as create,3,3
CES201610,6779.6,420,brick,crepe papier etc,crÌ»pepapier,crepe paper,use brick as crepe paper,use brick as crepe paper,5,2
CES201610,2389,121,brick,dak,dak,roof,use brick as roof,use brick as roof,1,4
CES201610,3858,220,brick,dak,dak,roof,use brick as roof,use brick as roof,1,4
CES201610,4136,249,brick,dak maken,dak,roof,use brick as roof,use brick as roof,1,4
CES201610,7649,498,brick,dak,dak,roof,use brick as roof,use brick as roof,1,4
CES201610,2481,124,brick,dam,dam,dam,use brick as dam,use brick as dam,1,4
CES201610,10133,651,brick,dam,dam,dam,use brick as dam,use brick as dam,1,4
CES201610,2833,162,brick,een dam bouwen,dam bouwen,build dam,use brick as build dam,use brick as build dam,1,4
CES201610,5123,296,brick,DANCE AROUND IT,dance around it,dance around it,use brick as dance around it,use brick as dance around it,4,4
CES201610,2594,140,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,2852,168,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,3735,206,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,4202,257,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,5366,313,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,5517,325,brick,als decoratie gebruiken,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,5630,349,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,6012,389,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,6799,421,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,8695,564,brick,als decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,11883,756,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,12635,786,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201610,11791,747,brick,gebruiken als decoratie in huis,decoratie huis,decoration house,use brick as decoration house,use brick as decoration house,3,4
CES201610,4080,248,brick,decoratie voor een kamer,decoratie kamer,decoration room,use brick as decoration room,use brick as decoration room,3,4
CES201610,4608,280,brick,Decoratief neerzetten,decoratief neerzetten,place decoratively,use brick as place decoratively,use brick as place decoratively,3,4
CES201610,10179,657,brick,decorstuk,decorstuk,decor piece,use brick as decor piece,use brick as decor piece,2,4
CES201610,2669,150,brick,delen door 2,delen,share,use brick as share,use brick as share,2,3
CES201610,11037,687,brick,om een deur dicht te houden,deur dicht houden,keep door closed,use brick as keep door closed,use brick as keep door closed,2,5
CES201610,2765,159,brick,om deur mee open te houden,deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201610,2873,163,brick,om deur mee open te houden (voor deur zetten),deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201610,4012,225,brick,deur mee open houden,deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201610,3990,233,brick,om een deur open te houden,deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201610,10207,660,brick,deur open houden,deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201610,11036,687,brick,om een deur open te houden,deur open houden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201610,7931,534,brick,de deur mee openhouden,deur openhouden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201610,4751,283,brick,deur stopper,deur stopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5452,327,brick,deur stopper,deur stopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,3737,206,brick,deurtegenhouder,deur tegenhouden,stop door,use brick as stop door,use brick as stop door,2,5
CES201610,11693,738,brick,deurtegenhouder,deur tegenhouden,stop door,use brick as stop door,use brick as stop door,2,5
CES201610,4708,281,brick,deurhouder,deurhouder,door holder,use brick as door holder,use brick as door holder,2,5
CES201610,3599,196,brick,deurssteun,deursteun,door support,use brick as door support,use brick as door support,2,5
CES201610,2310,110,brick,Deurstop,deurstop,doorstop,use brick as doorstop,use brick as doorstop,2,5
CES201610,2342,112,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,2355,113,brick,als deurstopper gebruiken,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,2461,129,brick,doorstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,2529,130,brick,gebruiken als deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,2851,168,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,2908.4,169,brick, deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,3501.3,194,brick, een deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,3626,200,brick,gebruiken als deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,3683,202,brick,als deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,3872,221,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,3910,226,brick,als deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,4021,241,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,4158,250,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,4549,279,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5234,302,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5328,308,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5488,333,brick,gebruiken als deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5673,339,brick,Als deurstop gebruiken,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5576,344,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5609,351,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5647,354,brick,gebruiken als deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5802,371,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,5997,387,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,6289,405,brick,deustop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,6290,405,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,7170,432,brick,Deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,8434,558,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,9345,591,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,10019,642,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,10518,669,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,10906,684,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,11310,711,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,11372,714,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,11637,735,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,11877,756,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,11904,759,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201610,2353,113,brick,een dienvlad van maken,dienblad,tray,use brick as tray,use brick as tray,3,3
CES201610,7951,537,brick,dienblad voor bier,dienblad bier,beer tray,use brick as beer tray,use brick as beer tray,3,3
CES201610,7671,507,brick,je kan er een dier mee maken door er wat dingen op te plakken,dier dingen plakken,animal things stick,use brick as animal things stick,use brick as animal things stick,4,3
CES201610,5622,341,brick,je kan er een dier van maken voor in de tuin,dier tuin,animal garden,use brick as animal garden,use brick as animal garden,3,3
CES201610,5443,324,brick,Dieren doden,dieren doden,kill animals,use brick as kill animals,use brick as kill animals,2,4
CES201610,12448,777,brick,dijk,dijk,dike,use brick as dike,use brick as dike,1,4
CES201610,5473,332,brick,een dijk bouwen,dijk bouwen,build dike,use brick as build dike,use brick as build dike,1,4
CES201610,2583,139,brick,dik,dik,fat,use brick as fat,use brick as fat,0,0
CES201610,9843,630,brick,dik,dik,fat,use brick as fat,use brick as fat,0,0
CES201610,5525,335,brick,ding om te gooien,ding gooien,throw thing,use brick as throw thing,use brick as throw thing,2,4
CES201610,5374,312,brick,Dingen beschadigen door ermee te gooien,dingen beschadigen gooien,throwing damaging things,use brick as throwing damaging things,use brick as throwing damaging things,2,4
CES201610,2613.1,136,brick,Dingen bouwen,dingen bouwen,building things,use brick as building things,use brick as building things,1,5
CES201610,3766,212,brick,dingen bouwen,dingen bouwen,building things,use brick as building things,use brick as building things,1,5
CES201610,4218,251,brick,andere dingen bouwen,dingen bouwen,building things,use brick as building things,use brick as building things,1,5
CES201610,5038,292,brick,dingen bouwen,dingen bouwen,building things,use brick as building things,use brick as building things,1,5
CES201610,2600,140,brick,dingen mee doormidden hakken,dingen doormidden hakken,chop things in half,use brick as chop things in half,use brick as chop things in half,2,4
CES201610,6069,377,brick,dingen indeelen,dingen indelen,classify things,use brick as classify things,use brick as classify things,3,4
CES201610,4750,283,brick,dingen ingooien,dingen ingooien,throw things in,use brick as throw things in,use brick as throw things in,2,4
CES201610,3901,231,brick,dingen kapot maken,dingen kapot,things broken,use brick as things broken,use brick as things broken,2,4
CES201610,11957,762,brick,dingen kapot maken,dingen kapot,things broken,use brick as things broken,use brick as things broken,2,4
CES201610,9446,600,brick,dingen kapot gooien,dingen kapot gooien,breaking things,use brick as breaking things,use brick as breaking things,2,4
CES201610,9445,600,brick,dingen kapot slaan,dingen kapot slaan,smash things,use brick as smash things,use brick as smash things,2,4
CES201610,3855,222,brick,dingen kapot mee maken als soort hamer,dingen kapot soort hamer,things break kind of hammer,use brick as things break kind of hammer,use brick as things break kind of hammer,2,4
CES201610,9027,576,brick,dingen kapotmaken,dingen kapotmaken,break stuff,use brick as break stuff,use brick as break stuff,2,4
CES201610,11286,708,brick,dingen scherp mee slijpen,dingen scherp slijpen,sharpen things sharply,use brick as sharpen things sharply,use brick as sharpen things sharply,2,4
CES201610,3854,222,brick,dingen op snijden,dingen snijden,cutting things,use brick as cutting things,use brick as cutting things,2,3
CES201610,10171,654,brick,Gebruiken om dingen mee te verhogen,dingen verhogen,increase things,use brick as increase things,use brick as increase things,2,4
CES201610,3623,200,brick,dingen die wegwaaien op hun plaats houden,dingen wegwaaien plaats houden,things blow away and stay in place,use brick as things blow away and stay in place,use brick as things blow away and stay in place,2,5
CES201610,5381,314,brick,dingen in het zand schrijven,dingen zand schrijven,writing things in sand,use brick as writing things in sand,use brick as writing things in sand,3,4
CES201610,5372,312,brick,Dingen doen zinken,dingen zinken,things sink,use brick as things sink,use brick as things sink,3,4
CES201610,10718,675,brick,doden,doden,kill,use brick as kill,use brick as kill,2,4
CES201610,7697,510,brick,als doel gebruiken,doel,goal,use brick as goal,use brick as goal,4,5
CES201610,11695,738,brick,doel,doel,goal,use brick as goal,use brick as goal,4,5
CES201610,3607,197,brick,een doel bij paaltjesvoetbal,doel paaltjesvoetbal,goal post football,use brick as goal post football,use brick as goal post football,4,5
CES201610,3745,208,brick,doelpaal,doelpaal,goalpost,use brick as goalpost,use brick as goalpost,4,5
CES201610,11696,738,brick,doelpaal,doelpaal,goalpost,use brick as goalpost,use brick as goalpost,4,5
CES201610,5668.3,355,brick, als doelpaaltjes gebruiken,doelpaaltjes,goal posts,use brick as goal posts,use brick as goal posts,4,5
CES201610,5670,355,brick,als doelpaaltjes gebruiken,doelpaaltjes,goal posts,use brick as goal posts,use brick as goal posts,4,5
CES201610,4039,240,brick,doelpalen bij balspel,doelpalen balspel,goal posts ball game,use brick as goal posts ball game,use brick as goal posts ball game,4,5
CES201610,4050,242,brick,domino,domino,domino,use brick as domino,use brick as domino,4,4
CES201610,5546,336,brick,domino spelen,domino spelen,play dominoes,use brick as play dominoes,use brick as play dominoes,4,4
CES201610,10187,657,brick,domino stenen,domino stenen,dominoes,use brick as dominoes,use brick as dominoes,4,4
CES201610,7415,477,brick,donker,donker,dark,use brick as dark,use brick as dark,0,0
CES201610,3659,201,brick,donker rood,donker rood,dark red,use brick as dark red,use brick as dark red,0,0
CES201610,7074,427,brick,dood,dood,dead,use brick as dead,use brick as dead,2,4
CES201610,11949,762,brick,iemand mee dood gooien,dood gooien,throw to death,use brick as throw to death,use brick as throw to death,2,4
CES201610,3714,207,brick,iemand doodmaken (leguber iewl),doodmaken,kill,use brick as kill,use brick as kill,2,4
CES201610,3998,236,brick,doolhof,doolhof,maze,use brick as maze,use brick as maze,2,3
CES201610,2280,105,brick,dorp,dorp,village,use brick as village,use brick as village,1,3
CES201610,2391,121,brick,dorp,dorp,village,use brick as village,use brick as village,1,3
CES201610,2718,154,brick,doorp,dorp,village,use brick as village,use brick as village,1,3
CES201610,11738,741,brick,ermee douchen,douchen,shower,use brick as shower,use brick as shower,4,2
CES201610,5925,380,brick,draaien,draaien,turn,use brick as turn,use brick as turn,2,3
CES201610,10519,669,brick,draaitafel,draaitafel,Turntable,use brick as Turntable,use brick as Turntable,4,2
CES201610,2827,162,brick,dragen,dragen,wear,use brick as wear,use brick as wear,2,4
CES201610,4024,239,brick,dragen,dragen,wear,use brick as wear,use brick as wear,2,4
CES201610,11699,738,brick,dreigement,dreigement,threat,use brick as threat,use brick as threat,2,3
CES201610,9844,630,brick,driedimensionaal,driedimensionaal,three-dimensional,use brick as three-dimensional,use brick as three-dimensional,0,0
CES201610,4314,264,brick,drummen,drummen,play drums,use brick as play drums,use brick as play drums,3,3
CES201610,8003,540,brick,Diplo maken,duplo,duplicate,use brick as duplicate,use brick as duplicate,3,3
CES201610,5928,380,brick,duwen,duwen,Push,use brick as Push,use brick as Push,2,4
CES201610,12175,771,brick,dweilen,dweilen,mop,use brick as mop,use brick as mop,5,2
CES201610,6536,415,brick,eckig,eckig,eckig,use brick as eckig,use brick as eckig,0,0
CES201610,6291,405,brick,om eelt te verwijderen,eelt verwijderen,remove calluses,use brick as remove calluses,use brick as remove calluses,5,3
CES201610,6156,395,brick,eensamheid,eenzaamheid,loneliness,use brick as loneliness,use brick as loneliness,0,0
CES201610,4216,256,brick,eetstokjes steuntje,eetstokjes steuntje,chopsticks support,use brick as chopsticks support,use brick as chopsticks support,4,5
CES201610,8011,540,brick,Uit elkaar halen,elkaar halen,take apart,use brick as take apart,use brick as take apart,2,3
CES201610,5798,363,brick,het op elkaar leggen van stenen,elkaar leggen stenen,laying stones together,use brick as laying stones together,use brick as laying stones together,1,5
CES201610,9847,630,brick,emmer,emmer,bucket,use brick as bucket,use brick as bucket,3,2
CES201610,5995,387,brick,ergens bovenop leggen,ergens bovenop leggen,put on top of something,use brick as put on top of something,use brick as put on top of something,2,4
CES201610,5610,351,brick,ergens op leggen zodat het niet weg waait,ergens leggen zodat niet weg waait,Place somewhere so it won't blow away,use brick as Place somewhere so it won't blow away,use brick as Place somewhere so it won't blow away,2,5
CES201610,7897,525,brick,ergens opleggen,ergens opleggen,lay somewhere,use brick as lay somewhere,use brick as lay somewhere,2,4
CES201610,5427,322,brick,ergens opleggen zodat het niet wegwaait,ergens opleggen zodat niet wegwaait,place somewhere so it doesn't blow away,use brick as place somewhere so it doesn't blow away,use brick as place somewhere so it doesn't blow away,2,5
CES201610,4906,287,brick,iets erop dragen,erop dragen,wear it,use brick as wear it,use brick as wear it,2,4
CES201610,6722,419,brick,erop gaan staan,erop gaan staan,stand on it,use brick as stand on it,use brick as stand on it,2,4
CES201610,6726,419,brick,erop slapen,erop slapen,sleep on it,use brick as sleep on it,use brick as sleep on it,3,3
CES201610,2917,175,brick,erop staan,erop staan,stand on it,use brick as stand on it,use brick as stand on it,2,4
CES201610,4148,249,brick,erop staan,erop staan,stand on it,use brick as stand on it,use brick as stand on it,2,4
CES201610,6416,410,brick,erop staan,erop staan,stand on it,use brick as stand on it,use brick as stand on it,2,4
CES201610,5698,346,brick,erop staan als verhoging,erop staan verhoging,stand on it,use brick as stand on it,use brick as stand on it,2,4
CES201610,3755,210,brick,je kunt erop zitten,erop zitten,sit on it,use brick as sit on it,use brick as sit on it,2,4
CES201610,4141,249,brick,erop zitten,erop zitten,sit on it,use brick as sit on it,use brick as sit on it,2,4
CES201610,4903,287,brick,erop zitten,erop zitten,sit on it,use brick as sit on it,use brick as sit on it,2,4
CES201610,6706,419,brick,erop zitten,erop zitten,sit on it,use brick as sit on it,use brick as sit on it,2,4
CES201610,7494,471,brick,erop zitten,erop zitten,sit on it,use brick as sit on it,use brick as sit on it,2,4
CES201610,3795,214,brick,eroverheen springen,eroverheen springen,jump over it,use brick as jump over it,use brick as jump over it,2,4
CES201610,5339,310,brick,Gebruiken om ervoor te zorgen dat iets niet weg waait,ervoor zorgen niet weg waait,make sure doesn't blow away,use brick as make sure doesn't blow away,use brick to make sure doesn't blow away,2,5
CES201610,10502,666,brick,estafette,estafette,relay,use brick as relay,use brick as relay,4,4
CES201610,4028,239,brick,eten,eten,eat,use brick as eat,use brick as eat,3,1
CES201610,7728,513,brick,eten,eten,eat,use brick as eat,use brick as eat,3,1
CES201610,8707,564,brick,van eten,eten,eat,use brick as eat,use brick as eat,3,3
CES201610,10847,681,brick,Eten,eten,eat,use brick as eat,use brick as eat,3,1
CES201610,11246,705,brick,eten,eten,eat,use brick as eat,use brick as eat,3,1
CES201610,11737,741,brick,eten,eten,eat,use brick as eat,use brick as eat,3,1
CES201610,2599,140,brick,eten fijnmalen,eten fijnmalen,grind food,use brick as grind food,use brick as grind food,3,3
CES201610,6131,397,brick,iets in evenwicht brengen,evenwicht brengen,bring balance,use brick as bring balance,use brick as bring balance,2,4
CES201610,3721,207,brick,als evenwichtsbalke\,evenwichtsbalk,balance beam,use brick as balance beam,use brick as balance beam,2,4
CES201610,6452,409,brick,ex,ex,ex,use brick as ex,use brick as ex,0,0
CES201610,8113,546,brick,ex,ex,ex,use brick as ex,use brick as ex,0,0
CES201610,6339,407,brick,experimenten,experimenten,experiments,use brick as experiments,use brick as experiments,3,3
CES201610,6173,399,brick,extra gewicht,extra gewicht,extra weight,use brick as extra weight,use brick as extra weight,2,4
CES201610,2638,142,brick,fabriek,fabriek,factory,use brick as factory,use brick as factory,1,4
CES201610,7695,510,brick,facebook pagina voor aanmaken,Facebook pagina aanmaken,Create Facebook page,use brick as Create Facebook page,use brick as Create Facebook page,3,2
CES201610,6153.8,395,brick, familiehuis,familiehuis,family house,use brick as family house,use brick as family house,1,5
CES201610,5440,324,brick,Als Fast forward object gebruiken voor hitjes op youtube,fast forward object hitjes youtube,fast forward object hits youtube,use brick as fast forward object hits youtube,use brick as fast forward object hits youtube,3,2
CES201610,2478,124,brick,fietspad,fietspad,Bike path,use brick as Bike path,use brick as Bike path,1,5
