response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
30577,CES201911,2289,paperclip,voor haar,haar,hair,use paperclip as hair,use paperclip as hair,3,5
29088,CES201911,2217,paperclip,gebruiken om je haar mee naar achter te doen,haar achter,hair behind,use paperclip as hair behind,use paperclip as hair behind,3,5
28877,CES201911,2205,paperclip,Haar attribuut,haar attribuut,hair attribute,use paperclip as hair attribute,use paperclip as hair attribute,3,5
28642,CES201911,2196,paperclip,"gebruiken voor je haar als ""bobby pin""",haar bobby pin,hair bobby pin,use paperclip as hair bobby pin,use paperclip as hair bobby pin,3,5
27219,CES201911,2146,paperclip,haar clip,haar clip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
29878,CES201911,2262,paperclip,als haar clip,haar clip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
24996,CES201911,2034,paperclip,haar clipje van maken,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
25145,CES201911,2046,paperclip,haar clipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
27158,CES201911,2140,paperclip,haar clipje,haar clipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
27443,CES201911,2156,paperclip,haar elastiek,haar elastiek,hair elastic,use paperclip as hair elastic,use paperclip as hair elastic,3,3
28778,CES201911,2201,paperclip,haar bij elkaar te houden,haar elkaar houden,hold hair together,use paperclip as hold hair together,use paperclip as hold hair together,3,5
29913,CES201911,2263,paperclip,haar bij elkaar houden,haar elkaar houden,hold hair together,use paperclip as hold hair together,use paperclip as hold hair together,3,5
31949,CES201911,2348,paperclip,je haar bij elkaar houden,haar elkaar houden,hold hair together,use paperclip as hold hair together,use paperclip as hold hair together,3,5
31828,CES201911,2339,paperclip,haar klip ,haar klip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
30675,CES201911,2295,paperclip,je haar opsteken,haar opsteken,put hair up,use paperclip as put hair up,use paperclip as put hair up,3,5
31838,CES201911,2339,paperclip,haar in pipi lankausstijl,haar pippi langkous stijl,hair pippi longstocking style,use paperclip as hair pippi longstocking style,use paperclip as hair pippi longstocking style,4,4
26956,CES201911,2132,paperclip,haar samen te binden,haar samen binden,tie hair together,use paperclip as tie hair together,use paperclip to tie hair together,3,5
28650,CES201911,2197,paperclip,gebruiken als haar speld,haar speld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
28355,CES201911,2189,paperclip,haar speltje,haar speldje,hair pin,use paperclip as hair pin,use paperclip as hair pin,3,5
28922,CES201911,2207,paperclip,in je haar als speldje,haar speldje,hair pin,use paperclip as hair pin,use paperclip as hair pin,3,5
30941,CES201911,2305,paperclip,haar speltje,haar speldje,hair pin,use paperclip as hair pin,use paperclip as hair pin,3,5
32126,CES201911,2356,paperclip,je haar in een staart doen door hem eerst om te buiten en dan om je haar te wikkelen,haar staart eerst buiten haar wikkelen,wrapping hair tail outside hair first,use paperclip as wrapping hair tail outside hair first,use paperclip as wrapping hair tail outside hair first,3,5
25026,CES201911,2037,paperclip,om in je haar te steken,haar steken,stab hair,use paperclip as stab hair,use paperclip as stab hair,3,5
25100,CES201911,2043,paperclip,haarstijltang,haar stijltang,hair hair straightener,use paperclip as hair hair straightener,use paperclip as hair hair straightener,4,4
28304,CES201911,2187,paperclip,je haar mee vast maken ,haar vast,hold hair,use paperclip as hold hair,use paperclip as hold hair,3,5
29312,CES201911,2228,paperclip,haar mee vast maken,haar vast,hold hair,use paperclip as hold hair,use paperclip as hold hair,3,5
29348,CES201911,2230,paperclip,haar vast maken,haar vast,hold hair,use paperclip as hold hair,use paperclip as hold hair,3,5
30637,CES201911,2292,paperclip,haar vast maken,haar vast,hold hair,use paperclip as hold hair,use paperclip as hold hair,3,5
31321,CES201911,2320,paperclip,om je haar mee vast te maken,haar vast,hold hair,use paperclip as hold hair,use paperclip as hold hair,3,5
31602,CES201911,2329,paperclip,haar mee vast spelden,haar vast spelden,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,3,5
32125,CES201911,2356,paperclip,je haar vast spelden,haar vast spelden,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,3,5
29325,CES201911,2228,paperclip,je haar mee vast zetten,haar vast zetten,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,3,5
31138,CES201911,2316,paperclip,haar vastbinden,haar vastbinden,tie hair up,use paperclip as tie hair up,use paperclip to tie hair up,3,5
28605,CES201911,2194,paperclip,haar vastdoen,haar vastdoen,tie hair up,use paperclip as tie hair up,use paperclip to tie hair up,3,5
27666,CES201911,2167,paperclip,haar vastmaken,haar vastmaken,tie hair up,use paperclip as tie hair up,use paperclip to tie hair up,3,5
32491,CES201911,2374,paperclip,haar vastmaken,haar vastmaken,tie hair up,use paperclip as tie hair up,use paperclip to tie hair up,3,5
25197,CES201911,2049,paperclip,haar vastzetten,haar vastzetten,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,3,5
28019,CES201911,2178,paperclip,haar vastzetten,haar vastzetten,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,3,5
31208,CES201911,2318,paperclip,haar mee vastzetten,haar vastzetten,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,3,5
31570,CES201911,2328,paperclip,haar mee vastzetten,haar vastzetten,pin hair down,use paperclip as pin hair down,use paperclip as pin hair down,3,5
25752,CES201911,2071,paperclip,haar verzielsel,haar versiersel,hair decoration,use paperclip as hair decoration,use paperclip as hair decoration,3,5
24595,CES201911,2020,paperclip,als haarclip gebruiken,haarclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
25428,CES201911,2061,paperclip,haarclip,haarclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
28161,CES201911,2182,paperclip,haarclip,haarclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
29107,CES201911,2221,paperclip,haarclip,haarclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
29453,CES201911,2240,paperclip,als haarclip gebruiken,haarclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
29810,CES201911,2261,paperclip,haarclip,haarclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
30420,CES201911,2280,paperclip,haarclip,haarclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
30498,CES201911,2286,paperclip,haarclip,haarclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
24852,CES201911,2026,paperclip,als haarclip dragen,haarclip dragen,wear hair clip,use paperclip as wear hair clip,use paperclip as wear hair clip,3,5
29272,CES201911,2226,paperclip,als haarclip/bobbypin gebruiken,haarclip/bobbypin,hair clip/bobby pin,use paperclip as hair clip/bobby pin,use paperclip as hair clip/bobby pin,3,5
28320,CES201911,2188,paperclip,haarclipje,haarclipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
28949,CES201911,2208,paperclip,haarclipje maken,haarclipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
29983,CES201911,2267,paperclip,haarclipje,haarclipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
30150,CES201911,2271,paperclip,haarclipje,haarclipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
32322,CES201911,2365,paperclip,gebruiken als haarclipje,haarclipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
28547,CES201911,2192,paperclip,haarclipje bedoel ik,haarclipje bedoel,hair clip mean,use paperclip as hair clip mean,use paperclip as hair clip mean,3,5
27986,CES201911,2177,paperclip,haarelastiek,haarelastiek,hair elastic,use paperclip as hair elastic,use paperclip as hair elastic,3,3
28927,CES201911,2207,paperclip,als haarelastiekje,haarelastiekje,hair rubber band,use paperclip as hair rubber band,use paperclip as hair rubber band,3,3
30764,CES201911,2299,paperclip,als haarklip,haarklip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
29228,CES201911,2224,paperclip,haarklipje,haarklipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
32251,CES201911,2360,paperclip,haarklipje,haarklipje,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
30816,CES201911,2302,paperclip,haarpin,haarpin,hairpin,use paperclip as hairpin,use paperclip as hairpin,3,5
31977,CES201911,2349,paperclip,haarschuif,haarschuif,hair slider,use paperclip as hair slider,use paperclip as hair slider,3,5
23900,CES201911,1998,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
24432,CES201911,2015,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
24597,CES201911,2021,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
26802,CES201911,2127,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
27748,CES201911,2171,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
28546,CES201911,2192,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
29039,CES201911,2215,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
30495,CES201911,2286,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
30555,CES201911,2288,paperclip,haarspeld van maken,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
30616,CES201911,2293,paperclip,als haarspeld gebruiken,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
30844,CES201911,2307,paperclip,als haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
31793,CES201911,2331,paperclip,als haarspeld gebruiken,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
32235,CES201911,2362,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
32388,CES201911,2368,paperclip,als haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
32416,CES201911,2370,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
32432,CES201911,2371,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
32600,CES201911,2380,paperclip,haarspeld,haarspeld,Bobby pin,use paperclip as Bobby pin,use paperclip as Bobby pin,3,5
25760,CES201911,2073,paperclip,haarspeldje,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,5
28775,CES201911,2200,paperclip,als haarspeldje,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,5
28970,CES201911,2210,paperclip,als haarspeldje gebruiken,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,5
29633,CES201911,2250,paperclip,haarspeldje,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,5
32090,CES201911,2355,paperclip,als haarspeltje gebruiken,haarspeldje,hairclip,use paperclip as hairclip,use paperclip as hairclip,3,5
31610,CES201911,2329,paperclip,gebruiken om de haartjes bij je wenkbrauw allemaal precies op de goede plaats te krijgen,haartjes wenkbrauw allemaal precies goede plaats krijgen,all eyebrow hairs are placed in exactly right place,use paperclip as all eyebrow hairs are placed in exactly right place,use paperclip as all eyebrow hairs are placed in exactly right place,4,5
28808,CES201911,2203,paperclip,hairclip,hairclip,hair clip,use paperclip as hair clip,use paperclip as hair clip,3,5
29119,CES201911,2219,paperclip,halsband,halsband,collar,use paperclip as collar,use paperclip as collar,4,3
27868,CES201911,2173,paperclip,handboeien openen,handboeien openen,open handcuffs,use paperclip as open handcuffs,use paperclip as open handcuffs,4,4
30003,CES201911,2266,paperclip,handoek haakje,handdoek haakje,towel hook,use paperclip as towel hook,use paperclip as towel hook,3,4
29042,CES201911,2215,paperclip,handelen,handelen,trade,use paperclip as trade,use paperclip as trade,0,0
30508,CES201911,2286,paperclip,handig,handig,useful,use paperclip as useful,use paperclip as useful,0,0
29737,CES201911,2259,paperclip,handvat maken voor je waterflesje,handvat waterflesje,water bottle handle,use paperclip as water bottle handle,use paperclip as water bottle handle,3,4
32247,CES201911,2360,paperclip,iets op hangen (kaartjes),hangen,hang,use paperclip as hang,use paperclip to hang,3,4
26958,CES201911,2132,paperclip,om iets op te hangen aan een lijntje,hangen lijntje,hanging line,use paperclip as hanging line,use paperclip as hanging line,3,3
26076,CES201911,2087,paperclip,hanger aan keting,hanger ketting,pendant necklace,use paperclip as pendant necklace,use paperclip as pendant necklace,4,5
29218,CES201911,2222,paperclip,om hangers aan hangers te hangen in je kleding kast,hangers hangers hangen kleding kast,hangers hangers hang clothes closet,use paperclip as hangers hangers hang clothes closet,use paperclip to hangers hangers hang clothes closet,3,4
30419,CES201911,2280,paperclip,hangertje,hangertje,pendant,use paperclip as pendant,use paperclip as pendant,3,5
26050,CES201911,2088,paperclip,als hangertje aan een ketting,hangertje ketting,pendant necklace,use paperclip as pendant necklace,use paperclip as pendant necklace,4,5
32318,CES201911,2365,paperclip,gebruiken als hangertje aan ketting,hangertje ketting,pendant necklace,use paperclip as pendant necklace,use paperclip as pendant necklace,4,5
31429,CES201911,2323,paperclip,hartje van maken als decoratie,hartje decoratie,heart decoration,use paperclip as heart decoration,use paperclip as heart decoration,4,4
24098,CES201911,2002,paperclip,hartjes van maken ,hartjes,hearts,use paperclip as hearts,use paperclip as hearts,4,4
30683.2,CES201911,2295,paperclip, als je er veel hebt,hebt,have,use paperclip as have,use paperclip as have,0,0
30684.2,CES201911,2295,paperclip, als er maar veel hebt,hebt,have,use paperclip as have,use paperclip as have,0,0
30685.2,CES201911,2295,paperclip, als je er veel hebt en neerlegd,hebt neerlegt,have put down,use paperclip as have put down,use paperclip as have put down,2,3
30681,CES201911,2295,paperclip,als je er heel heel veel hebt en heel groot een soort touw/draad/ketting,heel heel hebt heel groot soort touw draad ketting,very very very big kind of rope wire chain,use paperclip as very very very big kind of rope wire chain,use paperclip as very very very big kind of rope wire chain,3,4
31984,CES201911,2349,paperclip,hefboomple,hefboompje,lever,use paperclip as lever,use paperclip as lever,3,3
31985,CES201911,2349,paperclip,hefboompje,hefboompje,lever,use paperclip as lever,use paperclip as lever,3,3
23890,CES201911,1997,paperclip,HEKJE,hekje,pound sign,use paperclip as pound sign,use paperclip as pound sign,3,3
30677.1,CES201911,2295,paperclip,een hele grote paperclip,hele grote paperclip,very large paper clip,use paperclip as very large paper clip,use paperclip as very large paper clip,0,0
25206,CES201911,2049,paperclip,helpen bij reigen ketting,helpen rijgen ketting,help stringing necklace,use paperclip as help stringing necklace,use paperclip as help stringing necklace,3,4
31070,CES201911,2313,paperclip,holding paper money together,holding paper money together,holding paper money together,use paperclip as holding paper money together,use paperclip as holding paper money together,2,5
30938,CES201911,2310,paperclip,holletje maken in de grond,holletje grond,hole in ground,use paperclip as hole in ground,use paperclip as hole in ground,4,3
24101,CES201911,2002,paperclip,een hoofddeksel maken van meer paperclips,hoofddeksel paperclips,headgear paper clips,use paperclip as headgear paper clips,use paperclip as headgear paper clips,4,3
27750,CES201911,2171,paperclip,om je hoofddoek vast te zetten,hoofddoek vast zetten,secure headscarf,use paperclip as secure headscarf,use paperclip as secure headscarf,3,5
28779,CES201911,2201,paperclip,hoofdkrabber,hoofdkrabber,head scratcher,use paperclip as head scratcher,use paperclip as head scratcher,3,4
29037,CES201911,2242,paperclip,horloge repareren,horloge repareren,repair watch,use paperclip as repair watch,use paperclip as repair watch,3,4
24431,CES201911,2015,paperclip,huid snijden,huid snijden,cutting skin,use paperclip as cutting skin,use paperclip as cutting skin,3,3
30502,CES201911,2286,paperclip,huiswerk,huiswerk,Homework,use paperclip as Homework,use paperclip as Homework,0,0
31061,CES201911,2313,paperclip,hurting someone,hurting someone,hurting someone,use paperclip as hurting someone,use paperclip as hurting someone,3,3
31062,CES201911,2313,paperclip,hurting yourself,hurting yourself,hurting yourself,use paperclip as hurting yourself,use paperclip as hurting yourself,3,3
27753,CES201911,2171,paperclip,als ijzer,ijzer,iron,use paperclip as iron,use paperclip as iron,2,3
29100,CES201911,2221,paperclip,het ijzerdaad gebruiken voor iets anders,ijzerdaad anders,iron wire different,use paperclip as iron wire different,use paperclip as iron wire different,2,3
28158,CES201911,2182,paperclip,als ijzerdraad,ijzerdraad,iron wire,use paperclip as iron wire,use paperclip as iron wire,2,3
29224,CES201911,2223,paperclip,ijzerdraad,ijzerdraad,iron wire,use paperclip as iron wire,use paperclip as iron wire,2,3
30153,CES201911,2271,paperclip,als ijzerdraad gebruiken,ijzerdraad,iron wire,use paperclip as iron wire,use paperclip as iron wire,2,3
28652,CES201911,2197,paperclip,een ijzerdraag poppetje maken,ijzerdraad poppetje,iron wire doll,use paperclip as iron wire doll,use paperclip as iron wire doll,3,4
27754,CES201911,2171,paperclip,als ijzerdraad stukje,ijzerdraad stukje,piece of iron wire,use paperclip as piece of iron wire,use paperclip as piece of iron wire,2,3
27668,CES201911,2167,paperclip,ijzerdraadje,ijzerdraadje,iron wire,use paperclip as iron wire,use paperclip as iron wire,2,3
26116,CES201911,2093,paperclip,important,important,important,use paperclip as important,use paperclip as important,0,0
30489.3,CES201911,2287,paperclip, inbreek dingetje,inbreek dingetje,burglary thingy,use paperclip as burglary thingy,use paperclip as burglary thingy,4,4
24079,CES201911,2001,paperclip,inbreken,inbreken,break in,use paperclip as break in,use paperclip as break in,4,4
27891,CES201911,2174,paperclip,inbreken,inbreken,break in,use paperclip as break in,use paperclip as break in,4,4
28216,CES201911,2186,paperclip,inbreken,inbreken,break in,use paperclip as break in,use paperclip as break in,4,4
28301,CES201911,2187,paperclip,inbreken ,inbreken,break in,use paperclip as break in,use paperclip as break in,4,4
28807,CES201911,2203,paperclip,inbreken,inbreken,break in,use paperclip as break in,use paperclip as break in,4,4
28894,CES201911,2206,paperclip,inbreken,inbreken,break in,use paperclip as break in,use paperclip as break in,4,4
29982,CES201911,2267,paperclip,inbreken,inbreken,break in,use paperclip as break in,use paperclip as break in,4,4
31353,CES201911,2321,paperclip,indrukken van kleine knopjes,indrukken kleine knopjes,pressing small buttons,use paperclip as pressing small buttons,use paperclip as pressing small buttons,3,4
28677,CES201911,2198,paperclip,inklip,inklip,clip,use paperclip as clip,use paperclip as clip,0,0
23902,CES201911,1998,paperclip,instrument,instrument,instrument,use paperclip as instrument,use paperclip as instrument,4,3
29315,CES201911,2228,paperclip,je iphone kaartje ermee uit krijgen,iphone kaartje krijgen,get iphone card,use paperclip as get iphone card,use paperclip as get iphone card,3,4
29682,CES201911,2255,paperclip,iphone mee openen ,iphone openen,open iphone,use paperclip as open iphone,use paperclip as open iphone,3,4
29086,CES201911,2217,paperclip,een iphone openen om de chipkaart eruit te halen,iphone openen chipkaart eruit halen,"Open iPhone, remove chip card","use paperclip as Open iPhone, remove chip card","use paperclip as Open iPhone, remove chip card",3,4
29635,CES201911,2250,paperclip,je kan je iphone ermee openmaken,iphone openmaken,open iphone,use paperclip as open iphone,use paperclip as open iphone,3,4
26828,CES201911,2129,paperclip,iphone oplader ingang schoonmaken,iphone oplader ingang schoonmaken,Clean iPhone charger input,use paperclip as Clean iPhone charger input,use paperclip as Clean iPhone charger input,4,4
26999,CES201911,2134,paperclip,iphone simkaart ding opener,iphone simkaart ding opener,iphone sim card thing opener,use paperclip as iphone sim card thing opener,use paperclip as iphone sim card thing opener,3,4
28891,CES201911,2206,paperclip,iphone simkaart eruit halen,iphone simkaart eruit halen,Remove iPhone SIM card,use paperclip as Remove iPhone SIM card,use paperclip as Remove iPhone SIM card,3,4
31633,CES201911,2332,paperclip,een iphone simkaart opener,iphone simkaart opener,iphone sim card opener,use paperclip as iphone sim card opener,use paperclip as iphone sim card opener,3,4
28321,CES201911,2188,paperclip,iphone simkaart openmaken,iphone simkaart openmaken,Open iPhone SIM card,use paperclip as Open iPhone SIM card,use paperclip as Open iPhone SIM card,3,4
32466,CES201911,2373,paperclip,voor als je in een iphone aan de zijkant moet prikken om je simkaart er in te doen,iphone zijkant prikken simkaart,iPhone side insert SIM card,use paperclip as iPhone side insert SIM card,use paperclip as iPhone side insert SIM card,3,4
28893,CES201911,2206,paperclip,jas dichtmaken met behulp van paperclip ,jas dichtmaken behulp paperclip,Close jacket using paper clip,use paperclip as Close jacket using paper clip,use paperclip as Close jacket using paper clip,3,4
27889,CES201911,2174,paperclip,jezelf bekrassen,jezelf bekrassen,scratch yourself,use paperclip as scratch yourself,use paperclip as scratch yourself,3,3
29911,CES201911,2263,paperclip,jezelf pijn doen,jezelf pijn,hurt yourself,use paperclip as hurt yourself,use paperclip as hurt yourself,3,3
31146,CES201911,2316,paperclip,jezelf ver in je neus kriebelen,jezelf ver neus kriebelen,tickle your nose,use paperclip as tickle your nose,use paperclip as tickle your nose,3,4
31318,CES201911,2320,paperclip,om je jurk decollete mee vast te maken,jurk decollet  vast,dress cleavage fixed,use paperclip as dress cleavage fixed,use paperclip as dress cleavage fixed,3,4
24102,CES201911,2002,paperclip,een jurk maken van meer paperclips,jurk paperclips,dress paper clips,use paperclip as dress paper clips,use paperclip as dress paper clips,4,4
29606,CES201911,2246,paperclip,Jurkje/shirt vastmaken ,jurkje shirt vastmaken,fasten dress shirt,use paperclip as fasten dress shirt,use paperclip as fasten dress shirt,3,4
31328,CES201911,2320,paperclip,Om een kaartje aan een cadeautje vast te maken,kaartje cadeautje vast,card gift,use paperclip as card gift,use paperclip as card gift,3,4
25151,CES201911,2046,paperclip,kabels bij elkaar houden,kabels elkaar houden,keep cables together,use paperclip as keep cables together,use paperclip as keep cables together,3,4
28975,CES201911,2210,paperclip,kabels bij elkaar houden,kabels elkaar houden,keep cables together,use paperclip as keep cables together,use paperclip as keep cables together,3,4
23897,CES201911,1998,paperclip,kam,kam,comb,use paperclip as comb,use paperclip as comb,4,2
31326,CES201911,2320,paperclip,Als kam gebruiken,kam,comb,use paperclip as comb,use paperclip as comb,4,2
32091,CES201911,2355,paperclip,in je kamer gebruiken om iets op te hangen,kamer hangen,hanging in room,use paperclip as hanging in room,use paperclip as hanging in room,3,3
30499,CES201911,2286,paperclip,kantoor,kantoor,office,use paperclip as office,use paperclip as office,0,0
24562,CES201911,2020,paperclip,kapotmaken,kapotmaken,destroy,use paperclip as destroy,use paperclip as destroy,2,3
30418,CES201911,2280,paperclip,katapult,katapult,catapult,use paperclip as catapult,use paperclip as catapult,4,3
32405,CES201911,2370,paperclip,katapult,katapult,catapult,use paperclip as catapult,use paperclip as catapult,4,3
25750,CES201911,2071,paperclip,ken,ken,know,use paperclip as know,use paperclip as know,0,0
28613,CES201911,2194,paperclip,om een kerstbal mee in een boom te hangen,kerstbal boom hangen,Christmas ball hanging on tree,use paperclip as Christmas ball hanging on tree,use paperclip as Christmas ball hanging on tree,2,5
29989,CES201911,2267,paperclip,kerstbal hanger,kerstbal hanger,christmas ball pendant,use paperclip as christmas ball pendant,use paperclip as christmas ball pendant,2,5
25203,CES201911,2049,paperclip,kerstballen,kerstballen,Christmas baubles,use paperclip as Christmas baubles,use paperclip as Christmas baubles,0,0
25204,CES201911,2049,paperclip,kerstballen in boom vastzetten,kerstballen boom vastzetten,securing Christmas baubles to tree,use paperclip as securing Christmas baubles to tree,use paperclip as securing Christmas baubles to tree,2,5
26997,CES201911,2134,paperclip,kerstballen hanger ,kerstballen hanger,Christmas ball pendant,use paperclip as Christmas ball pendant,use paperclip as Christmas ball pendant,2,5
24435,CES201911,2015,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
25153,CES201911,2046,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
25425,CES201911,2061,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
25478,CES201911,2065,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
25753,CES201911,2071,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
26375,CES201911,2103,paperclip,ketting mee maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
26527,CES201911,2111,paperclip,Ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
26959,CES201911,2132,paperclip,ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
27445,CES201911,2156,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
28163,CES201911,2182,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
28222,CES201911,2186,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
28329,CES201911,2188,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
28785,CES201911,2201,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
28889,CES201911,2206,paperclip,als ketting ,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
28960,CES201911,2209,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
29005,CES201911,2212,paperclip,een ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
29062,CES201911,2216,paperclip,ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
29103,CES201911,2221,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
29110,CES201911,2219,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
29978,CES201911,2267,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
30384,CES201911,2278,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
30459,CES201911,2284,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
30648,CES201911,2294,paperclip,ketting maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
31191,CES201911,2317,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
31358,CES201911,2321,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
31425,CES201911,2323,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
31571,CES201911,2328,paperclip,ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
31605,CES201911,2329,paperclip,een ketting van maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
31971,CES201911,2349,paperclip,ketting,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
32048,CES201911,2353,paperclip,ketting mee maken,ketting,chain,use paperclip as chain,use paperclip as chain,3,4
29455,CES201911,2240,paperclip,aan een ketting of armband,ketting armband,chain bracelet,use paperclip as chain bracelet,use paperclip as chain bracelet,3,4
30934,CES201911,2310,paperclip,ketting bedeltje,ketting bedeltje,chain charm,use paperclip as chain charm,use paperclip as chain charm,3,4
32260,CES201911,2360,paperclip,ketting dicht doen,ketting dicht,chain closed,use paperclip as chain closed,use paperclip as chain closed,3,4
30680,CES201911,2295,paperclip,een ketting als je er veel ehbt,ketting hebt,have chain,use paperclip as have chain,use paperclip as have chain,3,4
25205,CES201911,2049,paperclip,ketting maken voor kinderen,ketting kinderen,chain children,use paperclip as chain children,use paperclip as chain children,3,4
28211,CES201911,2185,paperclip,Ketting van meerdere maken,ketting meerdere,chain multiple,use paperclip as chain multiple,use paperclip as chain multiple,3,4
28606,CES201911,2194,paperclip,ketting maken van meerdere aan elkaar,ketting meerdere elkaar,chain several together,use paperclip as chain several together,use paperclip as chain several together,3,4
32241,CES201911,2362,paperclip,ketting maken van meerdere aan elkar,ketting meerdere elkaar,chain several together,use paperclip as chain several together,use paperclip as chain several together,3,4
