research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater02,utility_rater02
CES201606,1331,30,towel,theedoek,theedoek,dishcloth,use towel as dishcloth,use towel as dishcloth,1,5
CES201606,1782,45,towel,theedoek,theedoek,dishcloth,use towel as dishcloth,use towel as dishcloth,1,5
CES201606,1341,30,towel,tissues,tissues,tissues,use towel as tissues,use towel as tissues,2,3
CES201606,2099.3,51,towel, topje,topje,top,use towel as top,use towel as top,2,3
CES201606,1856,46,towel,tourniquet ,tourniquet,tourniquet,use towel as tourniquet,use towel as tourniquet,3,5
CES201606,259,13,towel,als touw,touw,rope,use towel as rope,use towel as rope,2,4
CES201606,1092,25,towel,touw,touw,rope,use towel as rope,use towel as rope,2,4
CES201606,1191,27,towel,touw,touw,rope,use towel as rope,use towel as rope,2,4
CES201606,1784,45,towel,als touw gebruiken,touw,rope,use towel as rope,use towel as rope,2,4
CES201606,1859,46,towel,touw,touw,rope,use towel as rope,use towel as rope,2,4
CES201606,1679,43,towel,twee touwen er aan en je hebt een schommel,touwen hebt schommel,swing with ropes,use towel as swing with ropes,use towel as swing with ropes,4,4
CES201606,2030,49,towel,toutje springen (door aan elkaar vast te knopen),touwtje springen,jumping rope,use towel as jumping rope,use towel as jumping rope,2,4
CES201606,955,23,towel,touwtrekken,touwtrekken,tug of war,use towel as tug of war,use towel as tug of war,3,4
CES201606,256,13,towel,of trui ,trui,sweater,use towel as sweater,use towel as sweater,3,3
CES201606,333,14,towel,als tulband,tulband,turban,use towel as turban,use towel as turban,2,4
CES201606,841,20,towel,uitwringen,uitwringen,wring out,use towel as wring out,use towel as wring out,1,5
CES201606,202,12,towel,vaatdoek,vaatdoek,dishcloth,use towel as dishcloth,use towel as dishcloth,1,5
CES201606,1282,29,towel,vaatdoek,vaatdoek,dishcloth,use towel as dishcloth,use towel as dishcloth,1,5
CES201606,552,17,towel,vangen,vangen,catch,use towel as catch,use towel as catch,2,4
CES201606,1438,36,towel,vastbinden om te ontsnappen,vastbinden ontsnappen,tie up escape,use towel as tie up escape,use towel to tie up escape,4,5
CES201606,338,14,towel,als ventilator (hard mee zwaaien),ventilator,fan,use towel as fan,use towel as fan,3,4
CES201606,1198,27,towel,verband,verband,bandage,use towel as bandage,use towel as bandage,3,4
CES201606,1600,40,towel,verband,verband,bandage,use towel as bandage,use towel as bandage,3,4
CES201606,1149,26,towel,verduisteing van lampen,verduistering lampen,blackout lamps,use towel as blackout lamps,use towel as blackout lamps,2,5
CES201606,419,15,towel,verkoeler als je hem natmaakt met koud water,verkoelen natmaakt koud water,cooling wet cold water,use towel as cooling wet cold water,use towel as cooling wet cold water,3,5
CES201606,838,20,towel,verkoeling als je koorts hebt,verkoeling koorts hebt,cooling have fever,use towel as cooling have fever,use towel as cooling have fever,3,5
CES201606,1555,39,towel,was verplaatsen,verplaatsen,move,use towel as move,use towel as move,2,3
CES201606,1398,35,towel,verwarmen,verwarmen,heat,use towel as heat,use towel as heat,2,4
CES201606,1049,24,towel,vlag,vlag,flag,use towel as flag,use towel as flag,3,4
CES201606,1781,45,towel,vlag,vlag,flag,use towel as flag,use towel as flag,3,4
CES201606,956,23,towel,ipv een vlaggetje om aan te geven waar je bent,vlaggetje geven waar bent,flag where you are,use towel as flag where you are,use towel as flag where you are,4,4
CES201606,1090,25,towel,vlieger,vlieger,kite,use towel as kite,use towel as kite,3,3
CES201606,1680,43,towel,vlieger,vlieger,kite,use towel as kite,use towel as kite,3,3
CES201606,954,23,towel,voorwerp ipv bal tijdens een spel,voorwerp bal tijdens spel,object ball during game,use towel as object ball during game,use towel as object ball during game,3,3
CES201606,258,13,towel,vulling voor een kussentje,vulling kussentje,filling cushion,use towel as filling cushion,use towel as filling cushion,3,4
CES201606,2029,49,towel,als vuurladder (door aan elkaar vast te knopen),vuurladder,fire ladder,use towel as fire ladder,use towel as fire ladder,4,5
CES201606,1334,30,towel,waaier,waaier,fan,use towel as fan,use towel as fan,3,4
CES201606,1276,29,towel,wapen,wapen,weapon,use towel as weapon,use towel as weapon,2,4
CES201606,327.1,14,towel,als wapen (hard er mee zwaaien,wapen hard zwaaien,swing weapon hard,use towel as swing weapon hard,use towel as swing weapon hard,2,4
CES201606,424,15,towel,warmhouder van theepot,warmhouder theepot,warming teapot,use towel as warming teapot,use towel as warming teapot,2,5
CES201606,418,15,towel,washand,washand,washcloth,use towel as washcloth,use towel as washcloth,2,5
CES201606,1678,43,towel,washandje,washandje,washcloth,use towel as washcloth,use towel as washcloth,2,5
CES201606,736,19,towel,om wond af te dekken,wond af dekken,cover wound,use towel as cover wound,use towel to cover wound,3,4
CES201606,1857,46,towel,wondafdekker,wond afdekken,cover wound,use towel as cover wound,use towel to cover wound,3,4
CES201606,555,17,towel,een woord van maken,woord,word,use towel as word,use towel as word,2,3
CES201606,1235,28,towel,iemand mee wurgen,wurgen,strangle,use towel as strangle,use towel as strangle,2,4
CES201606,1855,46,towel,wurgen,wurgen,strangle,use towel as strangle,use towel as strangle,2,4
CES201606,842,20,towel,als yoga-hulp (tenen dichter naar me toe trekken),yoga hulp,yoga aid,use towel as yoga aid,use towel as yoga aid,4,5
CES201606,1044,24,towel,yogamat,yoga mat,yoga mat,use towel as yoga mat,use towel as yoga mat,2,5
CES201606,2031,49,towel,zeef,zeef,sieve,use towel as sieve,use towel as sieve,4,2
CES201606,1237,28,towel,of om op te zitten,zitten,sit,use towel as sit,use towel as sit,3,5
CES201606,835,20,towel,zonweren,Zon weren,Keep out sun,use towel as Keep out sun,use towel as Keep out sun,2,5
CES201606,1234,28,towel,om mijn zus mee te spenken,zus spanken,sister spanking,use towel as sister spanking,use towel as sister spanking,2,5
CES201606,1195,27,towel,zweep,zweep,whip,use towel as whip,use towel as whip,2,4
CES201606,1777,45,towel,zweep,zweep,whip,use towel as whip,use towel as whip,2,4
CES201606,1858,46,towel,zweep,zweep,whip,use towel as whip,use towel as whip,2,4
